person,person_label,genders,dobs,countries,continents,hasMiddleName,hasNoLastName,person_label_norm,hasDifficultName,difficult_reason,surName,lastName,iso_country
http://www.wikidata.org/entity/Q100794784,Thomas Gehrke,male,1982-06-24T00:00:00Z,Brazil,South America,False,False,Thomas Gehrke,False,,Thomas,Gehrke,BR
http://www.wikidata.org/entity/Q100795420,César Ureta,male,1945-03-20T00:00:00Z,Peru,South America,False,False,César Ureta,True,non_ascii,César,Ureta,PE
http://www.wikidata.org/entity/Q100795609,André Seffrin,male,1965-01-01T00:00:00Z,Brazil,South America,False,False,André Seffrin,True,non_ascii,André,Seffrin,BR
http://www.wikidata.org/entity/Q100795784,Kelvyn Ramos da Fonseca,male,1999-05-07T00:00:00Z,Brazil,South America,True,False,Kelvyn Ramos da Fonseca,True,middleName,,,BR
http://www.wikidata.org/entity/Q100796267,Oswaldo Gonzalez,male,1979-10-31T00:00:00Z,Venezuela,South America,False,False,Oswaldo Gonzalez,False,,Oswaldo,Gonzalez,VE
http://www.wikidata.org/entity/Q100798277,Kalu Guasco,male,1981-05-09T00:00:00Z,Brazil,South America,False,False,Kalu Guasco,False,,Kalu,Guasco,BR
http://www.wikidata.org/entity/Q100798580,Luis Guzman,male,1979-07-22T00:00:00Z,Ecuador,South America,False,False,Luis Guzman,False,,Luis,Guzman,EC
http://www.wikidata.org/entity/Q100798640,Felipe Haase,male,1998-03-19T00:00:00Z,Chile,South America,False,False,Felipe Haase,False,,Felipe,Haase,CL
http://www.wikidata.org/entity/Q100801322,Aarão Alves,male,1974-08-26T00:00:00Z,Brazil,South America,False,False,Aarão Alves,True,non_ascii,Aarão,Alves,BR
http://www.wikidata.org/entity/Q100805421,Jamelle Horne,male,1988-11-04T00:00:00Z,Panama,North America,False,False,Jamelle Horne,False,,Jamelle,Horne,PA
http://www.wikidata.org/entity/Q100805993,Francisco de Zela,male,1928-07-10T00:00:00Z,Peru,South America,True,False,Francisco de Zela,True,middleName,,,PE
http://www.wikidata.org/entity/Q100817986,Mario Jackson,male,1968-05-04T00:00:00Z,Panama,North America,False,False,Mario Jackson,False,,Mario,Jackson,PA
http://www.wikidata.org/entity/Q100827232,Michael Javes,male,1990-07-16T00:00:00Z,Colombia,South America,False,False,Michael Javes,False,,Michael,Javes,CO
http://www.wikidata.org/entity/Q100832872,Daniel Gagliardi,male,1997-01-21T00:00:00Z,Brazil,South America,False,False,Daniel Gagliardi,False,,Daniel,Gagliardi,BR
http://www.wikidata.org/entity/Q100866710,Juliano Jordani,male,1976-10-13T00:00:00Z,Brazil,South America,False,False,Juliano Jordani,False,,Juliano,Jordani,BR
http://www.wikidata.org/entity/Q100868467,Francisco Junger,male,1973-03-19T00:00:00Z,Brazil,South America,False,False,Francisco Junger,False,,Francisco,Junger,BR
http://www.wikidata.org/entity/Q100868952,David Bosquez,male,2001-01-26T00:00:00Z,Panama,North America,False,False,David Bosquez,False,,David,Bosquez,PA
http://www.wikidata.org/entity/Q100870635,Jonathan King,male,1990-01-25T00:00:00Z,Panama,North America,False,False,Jonathan King,False,,Jonathan,King,PA
http://www.wikidata.org/entity/Q100871268,Gordon Klaiber,male,1983-10-10T00:00:00Z,Guyana,South America,False,False,Gordon Klaiber,False,,Gordon,Klaiber,GY
http://www.wikidata.org/entity/Q100871273,Pablo Zaffaroni,male,2001-01-14T00:00:00Z,Argentina,South America,False,False,Pablo Zaffaroni,False,,Pablo,Zaffaroni,AR
http://www.wikidata.org/entity/Q100872923,Juninho,male,1982-07-25T00:00:00Z,Brazil,South America,True,True,Juninho,True,middleName|noLastName,,,BR
http://www.wikidata.org/entity/Q100874415,Cyril Langevine,male,1998-08-16T00:00:00Z,Guyana,South America,False,False,Cyril Langevine,False,,Cyril,Langevine,GY
http://www.wikidata.org/entity/Q100874729,Brian Latham,male,1983-12-18T00:00:00Z,Uruguay,South America,False,False,Brian Latham,False,,Brian,Latham,UY
http://www.wikidata.org/entity/Q100874962,Joaquin Moreno,male,1997-12-01T00:00:00Z,Argentina,South America,False,False,Joaquin Moreno,False,,Joaquin,Moreno,AR
http://www.wikidata.org/entity/Q100875695,Luiz Lemes,male,1980-10-06T00:00:00Z,Brazil,South America,False,False,Luiz Lemes,False,,Luiz,Lemes,BR
http://www.wikidata.org/entity/Q100875757,Renan Lenz,male,1990-09-10T00:00:00Z,Brazil,South America,False,False,Renan Lenz,False,,Renan,Lenz,BR
http://www.wikidata.org/entity/Q100876493,Julio Paredes,male,1957-02-05T00:00:00Z,Colombia,South America,False,False,Julio Paredes,False,,Julio,Paredes,CO
http://www.wikidata.org/entity/Q100876712,Alonso Sánchez Baute,male,1964-01-01T00:00:00Z,Colombia,South America,True,False,Alonso Sánchez Baute,True,middleName|non_ascii,,,CO
http://www.wikidata.org/entity/Q100876776,Francisco Sánchez Jiménez,male,1946-01-01T00:00:00Z,Colombia,South America,True,False,Francisco Sánchez Jiménez,True,middleName|non_ascii,,,CO
http://www.wikidata.org/entity/Q100876910,José Stevenson,male,1932-01-01T00:00:00Z,Colombia,South America,False,False,José Stevenson,True,non_ascii,José,Stevenson,CO
http://www.wikidata.org/entity/Q100877228,José Urriola,male,1971-01-01T00:00:00Z,Venezuela,South America,False,False,José Urriola,True,non_ascii,José,Urriola,VE
http://www.wikidata.org/entity/Q100877468,Max Lorca-Lloyd,male,2000-01-12T00:00:00Z,Chile,South America,False,False,Max Lorca-Lloyd,True,hyphen,Max,Lorca-Lloyd,CL
http://www.wikidata.org/entity/Q100877890,Victor Luces,male,1977-01-26T00:00:00Z,Venezuela,South America,False,False,Victor Luces,False,,Victor,Luces,VE
http://www.wikidata.org/entity/Q100878165,Geno Luzcando,male,1995-04-24T00:00:00Z,Chile,South America,False,False,Geno Luzcando,False,,Geno,Luzcando,CL
http://www.wikidata.org/entity/Q100878580,Cristian Valencia,male,1963-01-01T00:00:00Z,Colombia,South America,False,False,Cristian Valencia,False,,Cristian,Valencia,CO
http://www.wikidata.org/entity/Q100878734,Alfredo Vanín,male,1950-01-01T00:00:00Z,Colombia,South America,False,False,Alfredo Vanín,True,non_ascii,Alfredo,Vanín,CO
http://www.wikidata.org/entity/Q100878819,Roberto Mafra,male,1985-09-26T00:00:00Z,Brazil,South America,False,False,Roberto Mafra,False,,Roberto,Mafra,BR
http://www.wikidata.org/entity/Q100878966,Wanley Maia,male,1975-07-07T00:00:00Z,Brazil,South America,False,False,Wanley Maia,False,,Wanley,Maia,BR
http://www.wikidata.org/entity/Q100879046,Fernando Malaman,male,1985-01-01T00:00:00Z,Brazil,South America,False,False,Fernando Malaman,False,,Fernando,Malaman,BR
http://www.wikidata.org/entity/Q100879062,Rafael Maldonado,male,1974-08-06T00:00:00Z,Panama,North America,False,False,Rafael Maldonado,False,,Rafael,Maldonado,PA
http://www.wikidata.org/entity/Q100879587,Miguel Rocha Vivas,male,1976-01-01T00:00:00Z,Colombia,South America,True,False,Miguel Rocha Vivas,True,middleName,,,CO
http://www.wikidata.org/entity/Q100879633,Ângelo,male,2004-12-21T00:00:00Z,Brazil,South America,True,True,Ângelo,True,middleName|noLastName|non_ascii,,,BR
http://www.wikidata.org/entity/Q100880193,Álvaro Garzón López,male,1939-01-01T00:00:00Z,Colombia,South America,True,False,Álvaro Garzón López,True,middleName|non_ascii,,,CO
