,Unnamed: 0,person,person_label,genders,dobs,countries,continents,hasMiddleName,hasProblematicName,hasNoLastName,person_label_norm,hasDifficultName,difficult_reason
3920,3991.0,http://www.wikidata.org/entity/Q100235261,Pylyp Harmash,male,1989-04-21T00:00:00Z,Ukraine,Europe,False,False,False,Pylyp Harmash,False,
3921,3992.0,http://www.wikidata.org/entity/Q100235313,Martin Finnland,male,1982-12-12T00:00:00Z,Austria,Europe,False,False,False,Martin Finnland,False,
3922,3993.0,http://www.wikidata.org/entity/Q100235315,André Seidenberg,male,1951-01-01T00:00:00Z,Switzerland,Europe,False,False,False,André Seidenberg,True,non_ascii
3923,3994.0,http://www.wikidata.org/entity/Q100235320,Éric Liot,male,1964-04-01T00:00:00Z,France,Europe,False,False,False,Éric Liot,True,non_ascii
3924,3995.0,http://www.wikidata.org/entity/Q100235344,Jean Saint-Raymond,male,1946-12-27T00:00:00Z,France,Europe,False,False,False,Jean Saint-Raymond,True,hyphen
3925,3996.0,http://www.wikidata.org/entity/Q100235352,Álvaro Martín,male,2001-01-15T00:00:00Z,Spain,Europe,False,False,False,Álvaro Martín,True,non_ascii
3926,3997.0,http://www.wikidata.org/entity/Q100235386,Jean Preuss,male,1904-07-10T00:00:00Z,France,Europe,False,False,False,Jean Preuss,False,
3927,3998.0,http://www.wikidata.org/entity/Q100235392,Léon Chené,male,1905-06-27T00:00:00Z,France,Europe,False,False,False,Léon Chené,True,non_ascii
3928,3999.0,http://www.wikidata.org/entity/Q100235396,François Moreels,male,1903-08-25T00:00:00Z,Belgium,Europe,False,False,False,François Moreels,True,non_ascii
3929,4000.0,http://www.wikidata.org/entity/Q1000026,Gillett Griffin,male,1928-01-01T00:00:00Z,United States,North America,False,False,False,Gillett Griffin,False,
3930,4001.0,http://www.wikidata.org/entity/Q1000070,Myron V. George,male,1900-01-06T00:00:00Z,United States,North America,True,False,False,Myron V. George,True,punctuation|initials
3931,4002.0,http://www.wikidata.org/entity/Q1000154,"Hugh Meade Alcorn, Jr.",male,1907-10-20T00:00:00Z,United States,North America,True,False,False,"Hugh Meade Alcorn, Jr.",True,punctuation
3932,4004.0,http://www.wikidata.org/entity/Q1000290,Tracy Adams,male,2000-01-01T00:00:00Z,United States,North America,False,False,False,Tracy Adams,False,
3933,4005.0,http://www.wikidata.org/entity/Q1000366,Bucky Pizzarelli,male,1926-01-09T00:00:00Z,United States,North America,False,False,False,Bucky Pizzarelli,False,
3934,4006.0,http://www.wikidata.org/entity/Q1000396,Ed Meador,male,1937-08-10T00:00:00Z,United States,North America,False,False,False,Ed Meador,False,
3935,4007.0,http://www.wikidata.org/entity/Q1000408,Larry Augustin,male,1962-10-10T00:00:00Z,United States,North America,False,False,False,Larry Augustin,False,
3936,4008.0,http://www.wikidata.org/entity/Q1000439,Bud Cullen,male,1927-04-20T00:00:00Z,Canada,North America,False,False,False,Bud Cullen,False,
3937,4009.0,http://www.wikidata.org/entity/Q1000458,Bud Gulka,male,1947-04-12T00:00:00Z,Canada,North America,False,False,False,Bud Gulka,False,
3938,4010.0,http://www.wikidata.org/entity/Q1000491,Bud Collins,male,1929-06-17T00:00:00Z,United States,North America,False,False,False,Bud Collins,False,
3939,4011.0,http://www.wikidata.org/entity/Q1000498,Bud Greenspan,male,1926-09-18T00:00:00Z,United States,North America,False,False,False,Bud Greenspan,False,
3940,4012.0,http://www.wikidata.org/entity/Q1000502,Bud Olson,male,1925-10-06T00:00:00Z,Canada,North America,False,False,False,Bud Olson,False,
3941,4013.0,http://www.wikidata.org/entity/Q1000505,Bud Lee,male,1955-09-30T00:00:00Z,United States,North America,False,False,False,Bud Lee,False,
3942,4014.0,http://www.wikidata.org/entity/Q1000509,Bud Holloway,male,1988-03-01T00:00:00Z,Canada,North America,False,False,False,Bud Holloway,False,
3943,4015.0,http://www.wikidata.org/entity/Q1000528,Bud Rose,male,1914-05-07T00:00:00Z,United States,North America,False,False,False,Bud Rose,False,
3944,4016.0,http://www.wikidata.org/entity/Q1000539,Bud Sennett,male,1912-05-21T00:00:00Z,United States,North America,False,False,False,Bud Sennett,False,
3945,4017.0,http://www.wikidata.org/entity/Q1000549,Bud Thackery,male,1903-01-31T00:00:00Z,United States,North America,False,False,False,Bud Thackery,False,
3946,4018.0,http://www.wikidata.org/entity/Q1000556,Bud Poile,male,1924-02-10T00:00:00Z,Canada,North America,False,False,False,Bud Poile,False,
3947,4019.0,http://www.wikidata.org/entity/Q1000678,Randy McKay,male,1967-01-25T00:00:00Z,Canada,North America,False,False,False,Randy McKay,False,
3948,4020.0,http://www.wikidata.org/entity/Q100068177,John Aylward,male,1980-01-01T00:00:00Z,United States,North America,False,False,False,John Aylward,False,
3949,4021.0,http://www.wikidata.org/entity/Q1000721,Budd Porter,male,1930-01-01T00:00:00Z,Canada,North America,False,False,False,Budd Porter,False,
3950,4022.0,http://www.wikidata.org/entity/Q1000791,John Jenkins,male,1991-03-06T00:00:00Z,United States,North America,False,False,False,John Jenkins,False,
3951,4023.0,http://www.wikidata.org/entity/Q100087516,E. John Robinson,male,1922-01-01T00:00:00Z,United States,North America,True,False,False,E. John Robinson,True,punctuation|initials
3952,4024.0,http://www.wikidata.org/entity/Q1000980,Geoff Kinrade,male,1985-07-29T00:00:00Z,Canada,North America,False,False,False,Geoff Kinrade,False,
3953,4026.0,http://www.wikidata.org/entity/Q1001114,Buddy Baker,male,1918-01-04T00:00:00Z,United States,North America,False,False,False,Buddy Baker,False,
3954,4027.0,http://www.wikidata.org/entity/Q1001117,Buddy Banks,male,1927-01-15T00:00:00Z,Canada,North America,False,False,False,Buddy Banks,False,
3955,4028.0,http://www.wikidata.org/entity/Q1001119,Buddy Banks,male,1909-10-03T00:00:00Z,United States,North America,False,False,False,Buddy Banks,False,
3956,4029.0,http://www.wikidata.org/entity/Q1001130,Buddy Bregman,male,1930-07-09T00:00:00Z,United States,North America,False,False,False,Buddy Bregman,False,
3957,4030.0,http://www.wikidata.org/entity/Q1001142,Buddy Catlett,male,1933-05-13T00:00:00Z,United States,North America,False,False,False,Buddy Catlett,False,
3958,4031.0,http://www.wikidata.org/entity/Q1001146,Buddy Cage,male,1946-02-18T00:00:00Z,United States,North America,False,False,False,Buddy Cage,False,
3959,4032.0,http://www.wikidata.org/entity/Q1001147,Buddy Clark,male,1929-07-10T00:00:00Z,United States,North America,False,False,False,Buddy Clark,False,
3960,4033.0,http://www.wikidata.org/entity/Q1001162,Buddy Deppenschmidt,male,1936-02-16T00:00:00Z,United States,North America,False,False,False,Buddy Deppenschmidt,False,
3961,4034.0,http://www.wikidata.org/entity/Q1001166,Buddy Childers,male,1926-02-12T00:00:00Z,United States,North America,False,False,False,Buddy Childers,False,
3962,4035.0,http://www.wikidata.org/entity/Q1001185,Buddy Edelen,male,1937-09-22T00:00:00Z,United States,North America,False,False,False,Buddy Edelen,False,
3963,4036.0,http://www.wikidata.org/entity/Q1001188,Buddy Emmons,male,1937-01-27T00:00:00Z,United States,North America,False,False,False,Buddy Emmons,False,
3964,4037.0,http://www.wikidata.org/entity/Q1001195,Buddy Giovinazzo,male,1957-05-05T00:00:00Z,United States,North America,False,False,False,Buddy Giovinazzo,False,
3965,4039.0,http://www.wikidata.org/entity/Q1001203,Buddy Greco,male,1926-08-14T00:00:00Z,United States,North America,False,False,False,Buddy Greco,False,
3966,4040.0,http://www.wikidata.org/entity/Q1001205,Buddy Harper,male,2000-01-01T00:00:00Z,United States,North America,False,False,False,Buddy Harper,False,
3967,4041.0,http://www.wikidata.org/entity/Q1001209,Buddy Hughes,male,1919-06-18T00:00:00Z,United States,North America,False,False,False,Buddy Hughes,False,
3968,4042.0,http://www.wikidata.org/entity/Q1001211,Buddy Horne,male,1933-10-04T00:00:00Z,Canada,North America,False,False,False,Buddy Horne,False,
3969,4043.0,http://www.wikidata.org/entity/Q1001214,Buddy Ebsen,male,1908-04-02T00:00:00Z,United States,North America,False,False,False,Buddy Ebsen,False,
3970,4044.0,http://www.wikidata.org/entity/Q1001217,Buddy Jones,male,1924-02-17T00:00:00Z,United States,North America,False,False,False,Buddy Jones,False,
3971,4046.0,http://www.wikidata.org/entity/Q1001235,Buddy Leach,male,1934-03-30T00:00:00Z,United States,North America,False,False,False,Buddy Leach,False,
3972,4047.0,http://www.wikidata.org/entity/Q1001240,Buddy Lester,male,1915-01-16T00:00:00Z,United States,North America,False,False,False,Buddy Lester,False,
3973,4048.0,http://www.wikidata.org/entity/Q1001244,Buddy McGirt,male,1964-01-17T00:00:00Z,United States,North America,False,False,False,Buddy McGirt,False,
3974,4049.0,http://www.wikidata.org/entity/Q1001250,Buddy Moreno,male,1912-07-14T00:00:00Z,United States,North America,False,False,False,Buddy Moreno,False,
3975,4050.0,http://www.wikidata.org/entity/Q100125361,Taft Green,male,1972-01-01T00:00:00Z,United States,North America,False,False,False,Taft Green,False,
3976,4051.0,http://www.wikidata.org/entity/Q1001254,Buddy Knox,male,1933-07-20T00:00:00Z,United States,North America,False,False,False,Buddy Knox,False,
3977,4052.0,http://www.wikidata.org/entity/Q1001271,Buddy Ratner,male,1947-01-19T00:00:00Z,United States,North America,False,False,False,Buddy Ratner,False,
3978,4053.0,http://www.wikidata.org/entity/Q1001272,Buddy Parker,male,1913-12-16T00:00:00Z,United States,North America,False,False,False,Buddy Parker,False,
3979,4054.0,http://www.wikidata.org/entity/Q1001285,Buddy Morrow,male,1919-02-08T00:00:00Z,United States,North America,False,False,False,Buddy Morrow,False,
3980,4055.0,http://www.wikidata.org/entity/Q1001305,Buddy Roberts,male,1945-06-16T00:00:00Z,United States,North America,False,False,False,Buddy Roberts,False,
3981,4056.0,http://www.wikidata.org/entity/Q1001309,Dan Zimmerman,male,1974-04-08T00:00:00Z,United States,North America,False,False,False,Dan Zimmerman,False,
3982,4057.0,http://www.wikidata.org/entity/Q1001311,Buddy Starcher,male,1906-03-16T00:00:00Z,United States,North America,False,False,False,Buddy Starcher,False,
3983,4058.0,http://www.wikidata.org/entity/Q1001324,Buddy Rice,male,1976-01-31T00:00:00Z,United States,North America,False,False,False,Buddy Rice,False,
3984,4059.0,http://www.wikidata.org/entity/Q1001362,Buddy Van Horn,male,1929-08-20T00:00:00Z,United States,North America,True,False,False,Buddy Van Horn,False,
3985,4060.0,http://www.wikidata.org/entity/Q100136561,Joseph Sirois,male,1955-07-29T00:00:00Z,Canada,North America,False,False,False,Joseph Sirois,False,
3986,4061.0,http://www.wikidata.org/entity/Q100137690,Ralph A. Coniston,male,1906-02-10T00:00:00Z,United States,North America,True,False,False,Ralph A. Coniston,True,punctuation|initials
3987,4062.0,http://www.wikidata.org/entity/Q100137737,Joanasie Kakee Korgak,male,1973-01-01T00:00:00Z,Canada,North America,True,False,False,Joanasie Kakee Korgak,False,
3988,4063.0,http://www.wikidata.org/entity/Q100138068,Kowtynoo,male,1913-01-01T00:00:00Z,Canada,North America,False,True,True,Kowtynoo,False,
3989,4064.0,http://www.wikidata.org/entity/Q100138117,Howard A. Knutson,male,1929-05-16T00:00:00Z,United States,North America,True,False,False,Howard A. Knutson,True,punctuation|initials
3990,4065.0,http://www.wikidata.org/entity/Q100138346,Daniel Nuluki Kuanana,male,1936-01-01T00:00:00Z,Canada,North America,True,False,False,Daniel Nuluki Kuanana,False,
3991,4066.0,http://www.wikidata.org/entity/Q100138592,Jonassie Kudluk,male,1936-01-01T00:00:00Z,Canada,North America,False,False,False,Jonassie Kudluk,False,
3992,4067.0,http://www.wikidata.org/entity/Q100138618,Thomassie Kudluk,male,1910-01-01T00:00:00Z,Canada,North America,False,False,False,Thomassie Kudluk,False,
3993,4068.0,http://www.wikidata.org/entity/Q100139227,Gilles-Marie Bélanger,male,1911-01-01T00:00:00Z,Canada,North America,False,False,False,Gilles-Marie Bélanger,True,hyphen|non_ascii
3994,4069.0,http://www.wikidata.org/entity/Q100140725,Ernie Whitecloud,male,1943-05-31T00:00:00Z,United States,North America,False,False,False,Ernie Whitecloud,False,
3995,4070.0,http://www.wikidata.org/entity/Q100143418,James Kukkik,male,1949-01-01T00:00:00Z,Canada,North America,False,False,False,James Kukkik,False,
3996,4071.0,http://www.wikidata.org/entity/Q100144370,Émile Gosselin,male,1922-01-01T00:00:00Z,Canada,North America,False,False,False,Émile Gosselin,True,non_ascii
3997,4072.0,http://www.wikidata.org/entity/Q100144425,Yvan Labelle,male,1929-01-01T00:00:00Z,Canada,North America,False,False,False,Yvan Labelle,False,
3998,4073.0,http://www.wikidata.org/entity/Q100144650,Donald Traver,male,1957-01-01T00:00:00Z,United States,North America,False,False,False,Donald Traver,False,
3999,4074.0,http://www.wikidata.org/entity/Q100144672,Edgar A. Dryden,male,1937-01-01T00:00:00Z,United States,North America,True,False,False,Edgar A. Dryden,True,punctuation|initials
4000,4075.0,http://www.wikidata.org/entity/Q100145413,Eric G. Ball,male,1904-07-12T00:00:00Z,United States,North America,True,False,False,Eric G. Ball,True,punctuation|initials
4001,4078.0,http://www.wikidata.org/entity/Q100145970,Nicolas Lévesque,male,1982-01-01T00:00:00Z,Canada,North America,False,False,False,Nicolas Lévesque,True,non_ascii
4002,4079.0,http://www.wikidata.org/entity/Q100146153,Josepie Niviaxie,male,1914-01-01T00:00:00Z,Canada,North America,False,False,False,Josepie Niviaxie,False,
4003,4080.0,http://www.wikidata.org/entity/Q100146189,Charles Dilbeck,male,1907-01-01T00:00:00Z,United States,North America,False,False,False,Charles Dilbeck,False,
4004,4081.0,http://www.wikidata.org/entity/Q100146286,Bryce Hamilton,male,2000-11-10T00:00:00Z,United States,North America,False,False,False,Bryce Hamilton,False,
4005,4082.0,http://www.wikidata.org/entity/Q100146354,Christian Harris,male,2001-01-16T00:00:00Z,United States,North America,False,False,False,Christian Harris,False,
4006,4083.0,http://www.wikidata.org/entity/Q100146356,Cord Jefferson,male,1982-01-01T00:00:00Z,United States,North America,False,False,False,Cord Jefferson,False,
4007,4084.0,http://www.wikidata.org/entity/Q100146357,DeAngelo Malone,male,1999-07-12T00:00:00Z,United States,North America,False,False,False,DeAngelo Malone,False,
4008,4085.0,http://www.wikidata.org/entity/Q100146408,Robert F. Harrison,male,1925-01-01T00:00:00Z,Canada,North America,True,False,False,Robert F. Harrison,True,punctuation|initials
4009,4086.0,http://www.wikidata.org/entity/Q100146436,Jessie Lemonier,male,1997-01-31T00:00:00Z,United States,North America,False,False,False,Jessie Lemonier,False,
4010,4087.0,http://www.wikidata.org/entity/Q100146477,W. Randle Iredale,male,1929-01-01T00:00:00Z,Canada,North America,True,False,False,W. Randle Iredale,True,punctuation|initials
4011,4088.0,http://www.wikidata.org/entity/Q100146523,Tyler Hall,male,1998-10-31T00:00:00Z,United States,North America,False,False,False,Tyler Hall,False,
4012,4089.0,http://www.wikidata.org/entity/Q100146530,Daniel Ruge,male,1917-05-13T00:00:00Z,United States,North America,False,False,False,Daniel Ruge,False,
4013,4090.0,http://www.wikidata.org/entity/Q100146534,Ford Smith,male,1919-01-19T00:00:00Z,United States,North America,False,False,False,Ford Smith,False,
4014,4091.0,http://www.wikidata.org/entity/Q100146542,Joseph Manzo,male,1917-02-03T00:00:00Z,United States,North America,False,False,False,Joseph Manzo,False,
4015,4092.0,http://www.wikidata.org/entity/Q100146659,Stone Ishimaru,male,1923-05-09T00:00:00Z,United States,North America,False,False,False,Stone Ishimaru,False,
4016,4093.0,http://www.wikidata.org/entity/Q100147497,Samuel LeBlond,male,1985-01-01T00:00:00Z,United States,North America,False,False,False,Samuel LeBlond,False,
4017,4094.0,http://www.wikidata.org/entity/Q100148224,Julius Tennon,male,1953-12-24T00:00:00Z,United States,North America,False,False,False,Julius Tennon,False,
4018,4095.0,http://www.wikidata.org/entity/Q100149002,Vishesh Chachra,male,2000-01-01T00:00:00Z,United States,North America,False,False,False,Vishesh Chachra,False,
4019,4096.0,http://www.wikidata.org/entity/Q100149278,Brian Fennelly,male,1937-08-14T00:00:00Z,United States,North America,False,False,False,Brian Fennelly,False,
4020,4097.0,http://www.wikidata.org/entity/Q100149337,Nicholas Bardach,male,1954-01-01T00:00:00Z,Canada,North America,False,False,False,Nicholas Bardach,False,
4021,4099.0,http://www.wikidata.org/entity/Q100149493,Seth Jarvis,male,2002-02-01T00:00:00Z,Canada,North America,False,False,False,Seth Jarvis,False,
4022,4100.0,http://www.wikidata.org/entity/Q100149533,Jack Quinn,male,2001-09-19T00:00:00Z,Canada,North America,False,False,False,Jack Quinn,False,
4023,4101.0,http://www.wikidata.org/entity/Q100149713,Canyon Prince,male,1977-12-14T00:00:00Z,United States,North America,False,False,False,Canyon Prince,False,
4024,4102.0,http://www.wikidata.org/entity/Q100150920,Connor Zary,male,2001-09-25T00:00:00Z,Canada,North America,False,False,False,Connor Zary,False,
4025,4103.0,http://www.wikidata.org/entity/Q100151627,Gilles Beausoleil,male,1927-01-01T00:00:00Z,Canada,North America,False,False,False,Gilles Beausoleil,False,
4026,4104.0,http://www.wikidata.org/entity/Q100151879,Stewart Chaney,male,1906-06-23T00:00:00Z,United States,North America,False,False,False,Stewart Chaney,False,
4027,4105.0,http://www.wikidata.org/entity/Q100152008,Carlos Rojas,male,1970-06-05T00:00:00Z,United States,North America,False,False,False,Carlos Rojas,False,
4028,4106.0,http://www.wikidata.org/entity/Q100152138,Kim Foltz,male,1948-08-29T00:00:00Z,United States,North America,False,False,False,Kim Foltz,False,
4029,4107.0,http://www.wikidata.org/entity/Q100152224,James N. Baker,male,1946-09-04T00:00:00Z,United States,North America,True,False,False,James N. Baker,True,punctuation|initials
4030,4108.0,http://www.wikidata.org/entity/Q100152426,Flip Kobler,male,1967-05-10T00:00:00Z,United States,North America,False,False,False,Flip Kobler,False,
4031,4109.0,http://www.wikidata.org/entity/Q100152550,Tom Rogers,male,1985-12-24T00:00:00Z,United States,North America,False,False,False,Tom Rogers,False,
4032,4111.0,http://www.wikidata.org/entity/Q100153124,David Mitchell,male,1954-01-01T00:00:00Z,Canada,North America,False,False,False,David Mitchell,False,
4033,4113.0,http://www.wikidata.org/entity/Q100153949,Clément Cinq-Mars,male,1918-01-01T00:00:00Z,Canada,North America,False,False,False,Clément Cinq-Mars,True,hyphen|non_ascii
4034,4114.0,http://www.wikidata.org/entity/Q100154054,Juanisi Nauja,male,1927-01-01T00:00:00Z,Canada,North America,False,False,False,Juanisi Nauja,False,
4035,4116.0,http://www.wikidata.org/entity/Q100154399,Jason Gelinas,male,1977-01-01T00:00:00Z,United States,North America,False,False,False,Jason Gelinas,False,
4036,4117.0,http://www.wikidata.org/entity/Q100154584,Robert P. Knight,male,1902-07-18T00:00:00Z,United States,North America,True,False,False,Robert P. Knight,True,punctuation|initials
4037,4118.0,http://www.wikidata.org/entity/Q100155725,Powerhouse Hobbs,male,1991-01-23T00:00:00Z,United States,North America,False,False,False,Powerhouse Hobbs,False,
4038,4119.0,http://www.wikidata.org/entity/Q100156210,Eugenio Chemp,male,1916-02-18T00:00:00Z,Russian Empire,North America,False,False,False,Eugenio Chemp,False,
4039,4120.0,http://www.wikidata.org/entity/Q100156269,Mike Quinn,male,1962-12-06T00:00:00Z,United States,North America,False,False,False,Mike Quinn,False,
4040,4121.0,http://www.wikidata.org/entity/Q100157076,Thomas Gentille,male,1936-01-01T00:00:00Z,United States,North America,False,False,False,Thomas Gentille,False,
4041,4122.0,http://www.wikidata.org/entity/Q100157229,Daniel P. Schwartz,male,1925-10-31T00:00:00Z,United States,North America,True,False,False,Daniel P. Schwartz,True,punctuation|initials
4042,4123.0,http://www.wikidata.org/entity/Q100157243,Edward R. Shapiro,male,1941-01-01T00:00:00Z,United States,North America,True,False,False,Edward R. Shapiro,True,punctuation|initials
4043,4124.0,http://www.wikidata.org/entity/Q100157364,MRG,male,1994-01-10T00:00:00Z,United States,North America,False,True,True,MRG,False,
4044,4125.0,http://www.wikidata.org/entity/Q100157375,Jacob Cooney,male,1981-11-22T00:00:00Z,United States,North America,False,False,False,Jacob Cooney,False,
4045,4127.0,http://www.wikidata.org/entity/Q100158658,Cyrus Washington,male,1983-10-28T00:00:00Z,United States,North America,False,False,False,Cyrus Washington,False,
4046,4128.0,http://www.wikidata.org/entity/Q100165241,Glen Despins,male,1964-04-19T00:00:00Z,Canada,North America,False,False,False,Glen Despins,False,
4047,4129.0,http://www.wikidata.org/entity/Q100165481,Josh Ramsey,male,2002-08-22T00:00:00Z,United States,North America,False,False,False,Josh Ramsey,False,
4048,4130.0,http://www.wikidata.org/entity/Q100165494,Egidio Tari,male,1968-01-08T00:00:00Z,Canada,North America,False,False,False,Egidio Tari,False,
4049,4131.0,http://www.wikidata.org/entity/Q100165710,Phillip S. Berry,male,1937-01-01T00:00:00Z,United States,North America,True,False,False,Phillip S. Berry,True,punctuation|initials
4050,4132.0,http://www.wikidata.org/entity/Q100165768,Carl Mazzocone,male,1958-10-20T00:00:00Z,United States,North America,False,False,False,Carl Mazzocone,False,
4051,4133.0,http://www.wikidata.org/entity/Q100166019,James W. Truran,male,1940-06-12T00:00:00Z,United States,North America,True,False,False,James W. Truran,True,punctuation|initials
4052,4134.0,http://www.wikidata.org/entity/Q100166253,Matt Foster,male,1995-01-27T00:00:00Z,United States,North America,False,False,False,Matt Foster,False,
4053,4135.0,http://www.wikidata.org/entity/Q100166405,Will Butler,male,1996-12-23T00:00:00Z,Jamaica,North America,False,False,False,Will Butler,False,
4054,4136.0,http://www.wikidata.org/entity/Q100166427,Amir Bageria,male,2000-10-25T00:00:00Z,Canada,North America,False,False,False,Amir Bageria,False,
4055,4137.0,http://www.wikidata.org/entity/Q100166474,Irwin Cohen,male,1947-10-21T00:00:00Z,United States,North America,False,False,False,Irwin Cohen,False,
4056,4138.0,http://www.wikidata.org/entity/Q100166482,Blake Francis,male,1998-01-03T00:00:00Z,United States,North America,False,False,False,Blake Francis,False,
4057,4139.0,http://www.wikidata.org/entity/Q100166499,Mavrik Bourque,male,2002-01-08T00:00:00Z,Canada,North America,False,False,False,Mavrik Bourque,False,
4058,4140.0,http://www.wikidata.org/entity/Q100166509,Subby Byas,male,1910-03-19T00:00:00Z,United States,North America,False,False,False,Subby Byas,False,
4059,4141.0,http://www.wikidata.org/entity/Q100166574,Jim Vecchi,male,1955-01-01T00:00:00Z,United States,North America,False,False,False,Jim Vecchi,False,
4060,4142.0,http://www.wikidata.org/entity/Q100166651,Grant Golden,male,1998-01-15T00:00:00Z,United States,North America,False,False,False,Grant Golden,False,
4061,4143.0,http://www.wikidata.org/entity/Q100166662,Justin Barron,male,2001-11-15T00:00:00Z,Canada,North America,False,False,False,Justin Barron,False,
4062,4144.0,http://www.wikidata.org/entity/Q100166664,Jake Neighbours,male,2002-03-29T00:00:00Z,Canada,North America,False,False,False,Jake Neighbours,False,
4063,4145.0,http://www.wikidata.org/entity/Q100166684,Madre Harper,male,1997-10-13T00:00:00Z,United States,North America,False,False,False,Madre Harper,False,
4064,4146.0,http://www.wikidata.org/entity/Q100166692,Dylan Holloway,male,2001-09-23T00:00:00Z,Canada,North America,False,False,False,Dylan Holloway,False,
4065,4147.0,http://www.wikidata.org/entity/Q1001688,Buell Kazee,male,1900-08-29T00:00:00Z,United States,North America,False,False,False,Buell Kazee,False,
4066,4148.0,http://www.wikidata.org/entity/Q100169285,Robert M. Winglee,male,1958-05-10T00:00:00Z,United States,North America,True,False,False,Robert M. Winglee,True,punctuation|initials
4067,4150.0,http://www.wikidata.org/entity/Q1001724,Buell Neidlinger,male,1936-03-02T00:00:00Z,United States,North America,False,False,False,Buell Neidlinger,False,
4068,4151.0,http://www.wikidata.org/entity/Q100177400,Hassan Pinto,male,1997-07-29T00:00:00Z,United States,North America,False,False,False,Hassan Pinto,False,
4069,4152.0,http://www.wikidata.org/entity/Q100177658,Ridly Greig,male,2002-08-08T00:00:00Z,Canada,North America,False,False,False,Ridly Greig,False,
4070,4153.0,http://www.wikidata.org/entity/Q100178700,Randy Ramsey,male,1995-09-07T00:00:00Z,United States,North America,False,False,False,Randy Ramsey,False,
4071,4154.0,http://www.wikidata.org/entity/Q100178804,Ray Lopez,male,1949-01-01T00:00:00Z,United States,North America,False,False,False,Ray Lopez,False,
4072,4155.0,http://www.wikidata.org/entity/Q100181596,Mark Ilisituk,male,1902-01-01T00:00:00Z,Canada,North America,False,False,False,Mark Ilisituk,False,
4073,4156.0,http://www.wikidata.org/entity/Q100187048,Tyson Foerster,male,2002-01-18T00:00:00Z,Canada,North America,False,False,False,Tyson Foerster,False,
4074,4157.0,http://www.wikidata.org/entity/Q100187779,Cosmo Prete,male,1952-01-01T00:00:00Z,United States,North America,False,False,False,Cosmo Prete,False,
4075,4158.0,http://www.wikidata.org/entity/Q100189128,Ozzy Wiesblatt,male,2002-03-09T00:00:00Z,Canada,North America,False,False,False,Ozzy Wiesblatt,False,
4076,4159.0,http://www.wikidata.org/entity/Q1001910,Buff Bagwell,male,1970-01-10T00:00:00Z,United States,North America,False,False,False,Buff Bagwell,False,
4077,4160.0,http://www.wikidata.org/entity/Q100193610,Jahmyr Gibbs,male,2002-03-20T00:00:00Z,United States,North America,False,False,False,Jahmyr Gibbs,False,
4078,4161.0,http://www.wikidata.org/entity/Q100193851,Javian Hawkins,male,1999-11-03T00:00:00Z,United States,North America,False,False,False,Javian Hawkins,False,
4079,4162.0,http://www.wikidata.org/entity/Q100194041,Jordan Firstman,male,1990-01-01T00:00:00Z,United States,North America,False,False,False,Jordan Firstman,False,
4080,4163.0,http://www.wikidata.org/entity/Q100195226,Richard O. Hart,male,1927-01-01T00:00:00Z,United States,North America,True,False,False,Richard O. Hart,True,punctuation|initials
4081,4164.0,http://www.wikidata.org/entity/Q100198686,Bartees Strange,male,1989-01-30T00:00:00Z,United States,North America,False,False,False,Bartees Strange,False,
4082,4165.0,http://www.wikidata.org/entity/Q100199837,Phil Jurkovec,male,1999-11-03T00:00:00Z,United States,North America,False,False,False,Phil Jurkovec,False,
4083,4166.0,http://www.wikidata.org/entity/Q100202921,James V. Mangano,male,1905-01-01T00:00:00Z,United States,North America,True,False,False,James V. Mangano,True,punctuation|initials
4084,4167.0,http://www.wikidata.org/entity/Q100205066,Robert Howard,male,1922-01-01T00:00:00Z,United States,North America,False,False,False,Robert Howard,False,
4085,4168.0,http://www.wikidata.org/entity/Q1002201,Kip Kinkel,male,1982-08-30T00:00:00Z,United States,North America,False,False,False,Kip Kinkel,False,
4086,4169.0,http://www.wikidata.org/entity/Q1002248,Page Cavanaugh,male,1922-01-26T00:00:00Z,United States,North America,False,False,False,Page Cavanaugh,False,
4087,4171.0,http://www.wikidata.org/entity/Q1002293,Dustin Johnson,male,1984-06-22T00:00:00Z,United States,North America,False,False,False,Dustin Johnson,False,
4088,4172.0,http://www.wikidata.org/entity/Q100229662,Stan Strembicki,male,1952-01-01T00:00:00Z,United States,North America,False,False,False,Stan Strembicki,False,
4089,4173.0,http://www.wikidata.org/entity/Q100230360,Jack White,male,1931-01-01T00:00:00Z,United States,North America,False,False,False,Jack White,False,
4090,4174.0,http://www.wikidata.org/entity/Q100230362,Benjamin Wigfall,male,1930-11-17T00:00:00Z,United States,North America,False,False,False,Benjamin Wigfall,False,
4091,4175.0,http://www.wikidata.org/entity/Q100230382,Dmitri Wright,male,1948-01-01T00:00:00Z,United States,North America,False,False,False,Dmitri Wright,False,
4092,4176.0,http://www.wikidata.org/entity/Q100230385,Samuel Yette,male,1929-01-01T00:00:00Z,United States,North America,False,False,False,Samuel Yette,False,
4093,4177.0,http://www.wikidata.org/entity/Q100230397,Gabriel M Padilla,male,1996-09-19T00:00:00Z,United States,North America,True,False,False,Gabriel M Padilla,False,
4094,4179.0,http://www.wikidata.org/entity/Q100231258,Jackson Murphy,male,1991-09-27T00:00:00Z,United States,North America,False,False,False,Jackson Murphy,False,
