person,person_label,genders,dobs,countries,continents
http://www.wikidata.org/entity/Q101242654,Carmela Gross,female,1946-02-16T00:00:00Z,Brazil,South America
http://www.wikidata.org/entity/Q101242705,Norma Grinberg,female,1951-01-01T00:00:00Z,Brazil,South America
http://www.wikidata.org/entity/Q101242716,Regina Machado,female,1950-04-07T00:00:00Z,Brazil,South America
http://www.wikidata.org/entity/Q101242721,Renata Pallottini,female,1931-03-28T00:00:00Z,Brazil,South America
http://www.wikidata.org/entity/Q101242768,Vânia Debs,female,1950-06-03T00:00:00Z,Brazil,South America
http://www.wikidata.org/entity/Q101248668,Ruth Alvarado,female,1956-01-01T00:00:00Z,Peru,South America
http://www.wikidata.org/entity/Q101250926,Juliana Flórez,female,2000-01-01T00:00:00Z,Colombia,South America
http://www.wikidata.org/entity/Q101349490,Patricia Sheen,female,1971-01-01T00:00:00Z,Peru,South America
http://www.wikidata.org/entity/Q101402317,Aura Morales,female,1920-07-14T00:00:00Z,Panama,South America
http://www.wikidata.org/entity/Q101413635,María Luján Rey,female,1969-08-04T00:00:00Z,Argentina,South America
http://www.wikidata.org/entity/Q101417143,Lilia Virginia Wilson,female,1921-12-09T00:00:00Z,Panama,South America
http://www.wikidata.org/entity/Q101424062,Zulay Camacho,female,2002-02-26T00:00:00Z,Colombia,South America
http://www.wikidata.org/entity/Q101424246,Leidy Paola Torres,female,2000-06-23T00:00:00Z,Colombia,South America
http://www.wikidata.org/entity/Q101436749,Dolores Worrell,female,1928-01-05T00:00:00Z,Panama,South America
http://www.wikidata.org/entity/Q101438838,Nira Guerreira,female,1962-01-01T00:00:00Z,Brazil,South America
http://www.wikidata.org/entity/Q101445399,Patricia Arce,female,1970-05-06T00:00:00Z,Bolivia,South America
http://www.wikidata.org/entity/Q101445907,Mary Peña,female,1963-11-17T00:00:00Z,Peru,South America
http://www.wikidata.org/entity/Q101500067,Tatiana Orjuela,female,2000-01-01T00:00:00Z,Colombia,South America
http://www.wikidata.org/entity/Q101500084,Diana Paola Sánchez,female,2000-01-01T00:00:00Z,Colombia,South America
http://www.wikidata.org/entity/Q101514279,Dora Narrea,female,1944-09-21T00:00:00Z,Peru,South America
http://www.wikidata.org/entity/Q101517850,Chiara Sacchi,female,2002-01-01T00:00:00Z,Argentina,South America
http://www.wikidata.org/entity/Q101522741,Verônica Da Fonsêca-Genevois,female,1951-07-09T00:00:00Z,Brazil,South America
http://www.wikidata.org/entity/Q101550838,Frida María Armas Pfirter,female,1957-01-01T00:00:00Z,Argentina,South America
http://www.wikidata.org/entity/Q1015531,Ludmila Manicler,female,1987-07-06T00:00:00Z,Argentina,South America
http://www.wikidata.org/entity/Q101578209,Dona Cadu,female,1920-04-14T00:00:00Z,Brazil,South America
http://www.wikidata.org/entity/Q101578914,Valeska Zambra,female,1994-03-26T00:00:00Z,Chile,South America
http://www.wikidata.org/entity/Q101677551,Marcela Cristina Gómez,female,1984-02-19T00:00:00Z,Argentina,South America
http://www.wikidata.org/entity/Q101800594,Lola Blanco Montesinos,female,1907-07-01T00:00:00Z,Peru,South America
http://www.wikidata.org/entity/Q101803141,Cristina Michelle Mata Pitti,female,1986-01-24T00:00:00Z,Panama,South America
http://www.wikidata.org/entity/Q101809684,Barbara Bivolt,female,1993-11-27T00:00:00Z,Brazil,South America
http://www.wikidata.org/entity/Q101811959,Wendy CBright,female,2002-09-27T00:00:00Z,Brazil,South America
http://www.wikidata.org/entity/Q101830086,Lucy López,female,1930-07-18T00:00:00Z,Chile,South America
http://www.wikidata.org/entity/Q101839813,Carlota Ramos de Santolaya,female,1910-01-01T00:00:00Z,Peru,South America
http://www.wikidata.org/entity/Q101911826,Yessica Apaza,female,1980-12-16T00:00:00Z,Peru,South America
http://www.wikidata.org/entity/Q101930662,María Virginia Francesa,female,1974-03-25T00:00:00Z,Venezuela,South America
http://www.wikidata.org/entity/Q101982442,Segundina Flores,female,1968-03-30T00:00:00Z,Bolivia,South America
http://www.wikidata.org/entity/Q102007277,Carmenza Jaramillo,female,1948-04-14T00:00:00Z,Colombia,South America
http://www.wikidata.org/entity/Q102012985,Sonaly Tuesta,female,1972-01-01T00:00:00Z,Peru,South America
http://www.wikidata.org/entity/Q102032653,Elena Lasida,female,1959-01-01T00:00:00Z,Uruguay,South America
http://www.wikidata.org/entity/Q102037568,Nayely Bolaños,female,2003-02-25T00:00:00Z,Ecuador,South America
http://www.wikidata.org/entity/Q102054948,Gabily,female,1995-10-30T00:00:00Z,Brazil,South America
http://www.wikidata.org/entity/Q102060136,Déborah Gaviria,female,1978-11-14T00:00:00Z,Peru,South America
http://www.wikidata.org/entity/Q102076741,Denise Fournier,female,1987-01-01T00:00:00Z,Argentina,South America
http://www.wikidata.org/entity/Q102077134,Natalia Gavilova,female,1969-01-01T00:00:00Z,Argentina,South America
http://www.wikidata.org/entity/Q102082210,Laura Olascuaga,female,1995-07-19T00:00:00Z,Colombia,South America
http://www.wikidata.org/entity/Q102089691,Violeta Bermúdez,female,1961-08-12T00:00:00Z,Peru,South America
http://www.wikidata.org/entity/Q102104551,Nuria Esparch,female,1969-01-19T00:00:00Z,Peru,South America
http://www.wikidata.org/entity/Q102104625,Solangel Fernández,female,1978-01-01T00:00:00Z,Peru,South America
http://www.wikidata.org/entity/Q102104807,Elizabeth Astete Rodríguez,female,1952-03-30T00:00:00Z,Peru,South America
http://www.wikidata.org/entity/Q102109185,Christel Balde Prössel,female,1919-01-01T00:00:00Z,Chile,South America
http://www.wikidata.org/entity/Q102111974,Maria Aparecida Soares Ruas,female,1948-05-01T00:00:00Z,Brazil,South America
http://www.wikidata.org/entity/Q102112015,Edith Klempau,female,1919-04-08T00:00:00Z,Chile,South America
http://www.wikidata.org/entity/Q102117397,Daniella Chávez,female,1985-10-26T00:00:00Z,Chile,South America
http://www.wikidata.org/entity/Q102128981,Cecilia Guillenea,female,1981-01-24T00:00:00Z,Uruguay,South America
http://www.wikidata.org/entity/Q102136512,Antoniana Krettli,female,1943-09-23T00:00:00Z,Brazil,South America
http://www.wikidata.org/entity/Q102157798,Sisa Agi,female,1962-01-01T00:00:00Z,Suriname,South America
http://www.wikidata.org/entity/Q102163820,Bettiana Sonetti,female,1994-09-14T00:00:00Z,Argentina,South America
http://www.wikidata.org/entity/Q102167302,Lúcia Renato Junqueira,female,1966-12-28T00:00:00Z,Brazil,South America
http://www.wikidata.org/entity/Q102175732,Ofelia Teresa Alas,female,1943-07-04T00:00:00Z,Brazil,South America
http://www.wikidata.org/entity/Q102179875,Conchita Berggraaf,female,1974-11-05T00:00:00Z,Suriname,South America
http://www.wikidata.org/entity/Q102184972,Renate Costa,female,1981-05-21T00:00:00Z,Paraguay,South America
http://www.wikidata.org/entity/Q102186124,Mariana Arruti,female,1969-01-01T00:00:00Z,Argentina,South America
http://www.wikidata.org/entity/Q102186193,Eva Poncet,female,1970-01-01T00:00:00Z,Argentina,South America
http://www.wikidata.org/entity/Q102187462,María Malvicini,female,1920-03-19T00:00:00Z,Argentina,South America
http://www.wikidata.org/entity/Q1021909,Bruna Tenório,female,1989-06-27T00:00:00Z,Brazil,South America
