person,person_label,genders,dobs,countries,continents
http://www.wikidata.org/entity/Q100240201,Willie Lee Nash,male,1937-02-22T00:00:00Z,United States,North America
http://www.wikidata.org/entity/Q100240230,David Ogburn,male,1942-12-14T00:00:00Z,United States,North America
http://www.wikidata.org/entity/Q100240484,Albert Sangiamo,male,1928-01-01T00:00:00Z,United States,North America
http://www.wikidata.org/entity/Q100243106,Marcelo Flores,male,2003-10-01T00:00:00Z,Canada,North America
http://www.wikidata.org/entity/Q100243159,Mitchell Hoog,male,1999-03-22T00:00:00Z,United States,North America
http://www.wikidata.org/entity/Q100243211,Jordan Goodwin,male,1998-10-23T00:00:00Z,United States,North America
http://www.wikidata.org/entity/Q100248474,Arthur Arent,male,1904-09-29T00:00:00Z,United States,North America
http://www.wikidata.org/entity/Q100249798,Otis L. Hairston Sr.,male,1918-04-28T00:00:00Z,United States,North America
http://www.wikidata.org/entity/Q100249816,Zac Ista,male,1985-04-07T00:00:00Z,United States,North America
http://www.wikidata.org/entity/Q100249904,Rick Beato,male,1962-04-24T00:00:00Z,United States,North America
http://www.wikidata.org/entity/Q100249919,Martin Sheridan,male,1914-08-01T00:00:00Z,United States,North America
http://www.wikidata.org/entity/Q100249992,Stanley Barnes,male,1952-01-01T00:00:00Z,Jamaica,North America
http://www.wikidata.org/entity/Q100249997,Charles A. Bibbs,male,1948-01-01T00:00:00Z,United States,North America
http://www.wikidata.org/entity/Q100250002,Elton Braithwaite,male,1950-01-10T00:00:00Z,Jamaica,North America
http://www.wikidata.org/entity/Q100250006,Bernard Brooks,male,1939-01-01T00:00:00Z,United States,North America
http://www.wikidata.org/entity/Q100250015,Gary Burnley,male,1950-01-01T00:00:00Z,United States,North America
http://www.wikidata.org/entity/Q100250017,Reuben V. Burrell,male,1919-03-27T00:00:00Z,United States,North America
http://www.wikidata.org/entity/Q100250018,Vernon Burwell,male,1916-04-28T00:00:00Z,United States,North America
http://www.wikidata.org/entity/Q100250025,Donnie R. Carter,male,1939-01-01T00:00:00Z,United States,North America
http://www.wikidata.org/entity/Q100250026,Stevens Jay Carter,male,1958-01-01T00:00:00Z,United States,North America
http://www.wikidata.org/entity/Q100250034,Kevin Earlee Cole,male,1960-01-19T00:00:00Z,United States,North America
http://www.wikidata.org/entity/Q100250035,Gerald Duane Coleman,male,1948-01-01T00:00:00Z,United States,North America
http://www.wikidata.org/entity/Q100250038,Tarrence Corbin,male,1946-11-20T00:00:00Z,United States,North America
http://www.wikidata.org/entity/Q100250045,Richard W. Dempsey,male,1909-09-14T00:00:00Z,United States,North America
http://www.wikidata.org/entity/Q100250049,Raymond Dobard,male,1947-09-13T00:00:00Z,United States,North America
http://www.wikidata.org/entity/Q100250051,Adolphus Ealey,male,1941-02-22T00:00:00Z,United States,North America
http://www.wikidata.org/entity/Q100250054,Willie Leroy Elliott Jr.,male,1943-01-01T00:00:00Z,United States,North America
http://www.wikidata.org/entity/Q100250056,Michael Ellison,male,1952-08-24T00:00:00Z,United States,North America
http://www.wikidata.org/entity/Q100250058,Christopher Estridge,male,1951-01-01T00:00:00Z,United States,North America
http://www.wikidata.org/entity/Q100250059,Darrell K. Evers,male,1953-06-30T00:00:00Z,United States,North America
http://www.wikidata.org/entity/Q100250061,Kenneth Falana,male,1940-01-01T00:00:00Z,United States,North America
http://www.wikidata.org/entity/Q100250067,Richard Fitzhugh,male,1944-01-01T00:00:00Z,United States,North America
http://www.wikidata.org/entity/Q100250071,Ausbra Ford,male,1935-02-28T00:00:00Z,United States,North America
http://www.wikidata.org/entity/Q100250108,Mike Henderson,male,1944-01-01T00:00:00Z,United States,North America
http://www.wikidata.org/entity/Q100250111,Leon Hicks,male,1933-01-01T00:00:00Z,United States,North America
http://www.wikidata.org/entity/Q100250121,Raymond Howell,male,1927-09-07T00:00:00Z,United States,North America
http://www.wikidata.org/entity/Q100250258,Otis L. Hairston Jr.,male,1945-09-15T00:00:00Z,United States,North America
http://www.wikidata.org/entity/Q100250320,Oleksandr Loginov,male,1992-06-25T00:00:00Z,Canada,North America
http://www.wikidata.org/entity/Q100250324,Werley Nortreus,male,1993-11-10T00:00:00Z,Haiti,North America
http://www.wikidata.org/entity/Q100251098,Hamazasp Martirosyan,male,1912-01-01T00:00:00Z,Russian Empire,North America
http://www.wikidata.org/entity/Q100251207,David Margaryan,male,1915-01-01T00:00:00Z,Russian Empire,North America
http://www.wikidata.org/entity/Q100251235,Babken Nazaryan,male,1908-01-01T00:00:00Z,Russian Empire,North America
http://www.wikidata.org/entity/Q100252415,Karsten S. Heckl,male,1964-09-02T00:00:00Z,United States,North America
http://www.wikidata.org/entity/Q100253500,Richard William Lindsey,male,1904-01-01T00:00:00Z,United States,North America
http://www.wikidata.org/entity/Q100255739,De'Quon Lake,male,1997-03-22T00:00:00Z,United States,North America
http://www.wikidata.org/entity/Q100256440,Cdot Honcho,male,1996-01-18T00:00:00Z,United States,North America
http://www.wikidata.org/entity/Q100256962,Justin Garcia,male,1995-10-26T00:00:00Z,Trinidad and Tobago,North America
