person,person_label,genders,dobs,countries,continents
http://www.wikidata.org/entity/Q100794479,Tyler Gaskins,male,1992-12-10T00:00:00Z,Panama,South America
http://www.wikidata.org/entity/Q100794784,Thomas Gehrke,male,1982-06-24T00:00:00Z,Brazil,South America
http://www.wikidata.org/entity/Q100795420,César Ureta,male,1945-03-20T00:00:00Z,Peru,South America
http://www.wikidata.org/entity/Q100795609,André Seffrin,male,1965-01-01T00:00:00Z,Brazil,South America
http://www.wikidata.org/entity/Q100795784,Kelvyn Ramos da Fonseca,male,1999-05-07T00:00:00Z,Brazil,South America
http://www.wikidata.org/entity/Q100796267,Oswaldo Gonzalez,male,1979-10-31T00:00:00Z,Venezuela,South America
http://www.wikidata.org/entity/Q100798277,Kalu Guasco,male,1981-05-09T00:00:00Z,Brazil,South America
http://www.wikidata.org/entity/Q100798580,Luis Guzman,male,1979-07-22T00:00:00Z,Ecuador,South America
http://www.wikidata.org/entity/Q100798640,Felipe Haase,male,1998-03-19T00:00:00Z,Chile,South America
http://www.wikidata.org/entity/Q100801322,Aarão Alves,male,1974-08-26T00:00:00Z,Brazil,South America
http://www.wikidata.org/entity/Q100805421,Jamelle Horne,male,1988-11-04T00:00:00Z,Panama,South America
http://www.wikidata.org/entity/Q100805993,Francisco de Zela,male,1928-07-10T00:00:00Z,Peru,South America
http://www.wikidata.org/entity/Q100817986,Mario Jackson,male,1968-05-04T00:00:00Z,Panama,South America
http://www.wikidata.org/entity/Q100827232,Michael Javes,male,1990-07-16T00:00:00Z,Colombia,South America
http://www.wikidata.org/entity/Q100832872,Daniel Gagliardi,male,1997-01-21T00:00:00Z,Brazil,South America
http://www.wikidata.org/entity/Q100866710,Juliano Jordani,male,1976-10-13T00:00:00Z,Brazil,South America
http://www.wikidata.org/entity/Q100868467,Francisco Junger,male,1973-03-19T00:00:00Z,Brazil,South America
http://www.wikidata.org/entity/Q100868952,David Bosquez,male,2001-01-26T00:00:00Z,Panama,South America
http://www.wikidata.org/entity/Q100870635,Jonathan King,male,1990-01-25T00:00:00Z,Panama,South America
http://www.wikidata.org/entity/Q100871268,Gordon Klaiber,male,1983-10-10T00:00:00Z,Guyana,South America
http://www.wikidata.org/entity/Q100871273,Pablo Zaffaroni,male,2001-01-14T00:00:00Z,Argentina,South America
http://www.wikidata.org/entity/Q100872923,Juninho,male,1982-07-25T00:00:00Z,Brazil,South America
http://www.wikidata.org/entity/Q100874415,Cyril Langevine,male,1998-08-16T00:00:00Z,Guyana,South America
http://www.wikidata.org/entity/Q100874729,Brian Latham,male,1983-12-18T00:00:00Z,Uruguay,South America
http://www.wikidata.org/entity/Q100874962,Joaquin Moreno,male,1997-12-01T00:00:00Z,Argentina,South America
http://www.wikidata.org/entity/Q100875695,Luiz Lemes,male,1980-10-06T00:00:00Z,Brazil,South America
http://www.wikidata.org/entity/Q100875757,Renan Lenz,male,1990-09-10T00:00:00Z,Brazil,South America
http://www.wikidata.org/entity/Q100876493,Julio Paredes,male,1957-02-05T00:00:00Z,Colombia,South America
http://www.wikidata.org/entity/Q100876712,Alonso Sánchez Baute,male,1964-01-01T00:00:00Z,Colombia,South America
http://www.wikidata.org/entity/Q100876776,Francisco Sánchez Jiménez,male,1946-01-01T00:00:00Z,Colombia,South America
http://www.wikidata.org/entity/Q100876910,José Stevenson,male,1932-01-01T00:00:00Z,Colombia,South America
http://www.wikidata.org/entity/Q100877228,José Urriola,male,1971-01-01T00:00:00Z,Venezuela,South America
http://www.wikidata.org/entity/Q100877468,Max Lorca-Lloyd,male,2000-01-12T00:00:00Z,Chile,South America
http://www.wikidata.org/entity/Q100877890,Victor Luces,male,1977-01-26T00:00:00Z,Venezuela,South America
http://www.wikidata.org/entity/Q100878165,Geno Luzcando,male,1995-04-24T00:00:00Z,Chile,South America
http://www.wikidata.org/entity/Q100878580,Cristian Valencia,male,1963-01-01T00:00:00Z,Colombia,South America
http://www.wikidata.org/entity/Q100878734,Alfredo Vanín,male,1950-01-01T00:00:00Z,Colombia,South America
http://www.wikidata.org/entity/Q100878819,Roberto Mafra,male,1985-09-26T00:00:00Z,Brazil,South America
http://www.wikidata.org/entity/Q100878966,Wanley Maia,male,1975-07-07T00:00:00Z,Brazil,South America
http://www.wikidata.org/entity/Q100879046,Fernando Malaman,male,1985-01-01T00:00:00Z,Brazil,South America
http://www.wikidata.org/entity/Q100879062,Rafael Maldonado,male,1974-08-06T00:00:00Z,Panama,South America
http://www.wikidata.org/entity/Q100879587,Miguel Rocha Vivas,male,1976-01-01T00:00:00Z,Colombia,South America
http://www.wikidata.org/entity/Q100879633,Ângelo,male,2004-12-21T00:00:00Z,Brazil,South America
http://www.wikidata.org/entity/Q100880193,Álvaro Garzón López,male,1939-01-01T00:00:00Z,Colombia,South America
http://www.wikidata.org/entity/Q100880196,Facundo Silvera,male,2001-11-18T00:00:00Z,Uruguay,South America
http://www.wikidata.org/entity/Q100880578,Cass Matheus,male,1982-02-25T00:00:00Z,Brazil,South America
http://www.wikidata.org/entity/Q100881746,Jorge Vidal Casas,male,1947-01-01T00:00:00Z,Argentina,South America
http://www.wikidata.org/entity/Q100883869,Jhan Paul Mejia,male,1994-06-15T00:00:00Z,Colombia,South America
http://www.wikidata.org/entity/Q100886213,Iverson Molinar,male,1999-12-03T00:00:00Z,Panama,South America
http://www.wikidata.org/entity/Q100887402,Edgar Moreno,male,1981-08-30T00:00:00Z,Colombia,South America
http://www.wikidata.org/entity/Q100889243,Luis Murillo,male,1961-04-23T00:00:00Z,Colombia,South America
http://www.wikidata.org/entity/Q100889402,Tymell Murphy,male,1990-12-30T00:00:00Z,Panama,South America
